content,published_at,likes,replies
How dare lsraeI do this?! How dare they not want peace Hamnas who have a history of launching attacks on them and their people?! What irrationality😂,2025-09-14 19:53:47.662000+00:00,4,1
Iran is not the enemy... America and Israel is the threat in that region.. All the Arab countries harbouring American troops in their sovereign state will regret it. This is just the beginning,2025-09-14 19:53:47.662000+00:00,10,3
very americanize  and zioniste breakdown .  your whole video is about pressuring hamas  !!    not a single word regarding the illegetimacy of israel  and how this nazi state is threating peace  in the entire region .,2025-09-14 19:53:47.662000+00:00,0,0
Qatar always act like a pimp....why iran choose american bases in qatar...why saudi and uae put embargo on Qatar....Qatar is a level 20 crook who wants to play with level 100 crook😂,2025-09-14 19:53:47.662000+00:00,0,0
"You wanna mention who collapsed the January 2025 ceasefire? You wanna mention that there are no more hostages left in Gaza, only prisoners of war? You wanna mention the genocide at all?",2025-09-14 19:53:47.662000+00:00,1,8
Free Palestinians,2025-09-14 19:53:47.662000+00:00,3,0
"I'm Israeli,
I 100% support going after Hamas's leadership - f any safe heavens. but if its in a foreign country, no one else can be killed. the fact that Qatari citizens got killed is unacceptable.
Israel should formally apologize for their deaths, and pay compensations for their families.",2025-09-14 19:53:47.662000+00:00,32,14
"Everyone understands that Qatar is not the messenger, but the One who finances all terrorist acts, and Trump, back in his previous term, warned Qatar to stop trying to overthrow local governments, even in Saudi Arabia and other countries. 
After all, who is causing and financing all the disorder and instilling hatred against Jews in universities around the world? Qatar.
Who is corrupting the establishments in Europe and the United States? Qatar
Let's not forget who gave shelter to one of the terrorists accused of planning the twin disaster in the United States, while he was being sought by the FBI, Qatar gave him shelter.
Qatar has many enemies, and instead of sitting quietly and profiting from the West, it decided to corrupt and betray the trust the West gave it.
Qatar has no allies left at all. Iran has stepped down from the geopolitical stage and does not pose a significant threat to its neighbors, so it cannot protect Qatar.
Qatar invested over a trillion dollars in the US economy and gave a plane as a gift, all this to buy American support, while true allies of the US don't have to give them anything; the US helps them for free.
I say that the end of Qatar is approaching, and anyone who watches UN meetings can already hear voices telling Qatar to choose a side, and all their attempts to buy time by trying to buy people with money only show that they are not clean.
I think that if Qatar continues on this path, its end will be like the end of Muammar Gaddafi. Rich monarch that didn't play by the rules.",2025-09-14 19:53:47.662000+00:00,19,4
This is getting out of hand.,2025-09-14 19:53:47.662000+00:00,30,18
“Live by the sword. Die by the sword” 👊,2025-09-14 19:53:47.662000+00:00,6,0
This tells you there's no way the law will save your ass if you get killed on someone's property,2025-09-14 19:53:47.662000+00:00,11,0
And on the same day they killed Kirk.,2025-09-14 19:53:47.662000+00:00,1,0
This is very impressive. I wonder how do they have time to fight with 5 country having one genocide in Gaza and having time to play footbal...,2025-09-14 19:53:47.662000+00:00,2,0
The Israeli approach to diplomacy looks rather Russian.,2025-09-14 19:53:47.662000+00:00,2,3
"""God gave Noah the Rainbow sign, no more water but the fire next time""",2025-09-14 19:53:49.590000+00:00,2,0
persian gulf for ever,2025-09-14 19:53:49.590000+00:00,0,0
"Israel swore to eradicate Hamas after 2023

They refuse to be liars of that",2025-09-14 19:53:49.590000+00:00,9,7
"Maybe Saudis help with tankers, they hated Qataris anyway.",2025-09-14 19:53:49.590000+00:00,6,0
"If Cuba was hosting meetings with Al Qaida leaders in 2003, the US would have done the same thing, and would have been just as right to do so.

If you're a country that is harboring literal terrorist organization leaders, don't be surprised if you get a targeted strike within your borders. 

Israel will do what it needs to protect itself from genocidal radical Islamists.",2025-09-14 19:53:49.590000+00:00,11,3
Caspian report carries the water for the Anglo Yankee empire. He never ever reports on their crimes around the world.,2025-09-14 19:53:49.590000+00:00,1,0
No backbone to be found in these Arab nations.,2025-09-14 19:53:49.590000+00:00,0,0
"What if the attack came from within Qatar, from the USA military base itself...that would make sense also to a degree",2025-09-14 19:53:49.590000+00:00,4,4
"Yeah, washout Qatar.. Financing terrorism globally all these years.",2025-09-14 19:53:49.590000+00:00,0,0
"Qatar was never the messenger. It is a safe heaven for all the islamic terrotists. Even Saudi Arabia, the United Arab Emirates, Bahrain, and Egypt broke ties with Qatar in 2017 due to its support towards terrotists. I know I will get replies from all pakis... lol",2025-09-14 19:53:49.590000+00:00,1,0
"Poor Qatar 

Play both sides gets bombed by both sides 😂😂",2025-09-14 19:53:49.590000+00:00,476,32
Here is an idea: arabs should stop getting in bed with khazarian invaders and their puppet US politicians.,2025-09-14 19:53:49.590000+00:00,0,1
Who would have thought giving terrorists a safe haven could backfire?,2025-09-14 19:53:49.590000+00:00,11,3
It scarry how normal is for a country to bomb another country and get away with it.,2025-09-14 19:53:49.590000+00:00,1100,108
Hamas members have nowhere to hide!,2025-09-14 19:53:49.590000+00:00,6,0
Why should Israel respect international borders when it's terrorist enemies don't?,2025-09-14 19:53:49.590000+00:00,58,15
Voyager tanker is the Airbus MRTT in theory this model is capable of operating the 2 refueling models. I dont know if RAF bought if this 2 models,2025-09-14 19:53:49.590000+00:00,0,0
The Israeli government is a terrorist organisation,2025-09-14 19:53:49.590000+00:00,0,0
Criminal rogue state,2025-09-14 19:53:49.590000+00:00,64,14
Was the depiction of the Hamas officials at 8:24 really necessary 😅,2025-09-14 19:53:49.590000+00:00,2,0
Wrong - they were Never helping for surrender / cease fire.,2025-09-14 19:53:51.661000+00:00,12,2
"saitanYahoodi is wanted and is a legitimate target, no matter what country he is in or visits. Someone needs to be brave enough no matter what the cost",2025-09-14 19:53:51.661000+00:00,1,0
What's Wrong in that strike ...Netanyahu is sending them to 72 hoors Successfully,2025-09-14 19:53:51.661000+00:00,6,0
Thanking the hostage deal to Qatar and not the military preasure in Gaza by the IDF is the a flat out LIE.,2025-09-14 19:53:51.661000+00:00,6,3
Guess we see how things go...,2025-09-14 19:53:51.661000+00:00,1,0
Tried to play both sides got attacked by both Iran and Israel lol,2025-09-14 19:53:51.661000+00:00,1500,78
Was Qatar about to tell the world that Israel was funneling money to Hamas through them leading up to 10/7?,2025-09-14 19:53:51.661000+00:00,1,2
"There is no law that prevents Israel, whether it is an ally or an enemy, it can attack at any time any county",2025-09-14 19:53:51.661000+00:00,4,2
Jesus...,2025-09-14 19:53:51.661000+00:00,0,0
I'm sure the media will find a way to make Israel the victim and justify this.,2025-09-14 19:53:51.661000+00:00,380,66
"49 Seconds ago? Forget my essay, can't miss a Caspian Report release🔥🔥",2025-09-14 19:53:51.661000+00:00,6,0
"Surely, they just go over syria and refuel there",2025-09-14 19:53:51.661000+00:00,0,0
"Tbh Israel did that because they can get away with it. Qatar and Saudi won't do anything back otherwise the US would go down on them hard! I hate the country with a passion but you have to admit, they're an unstoppable country that you simply can't beat.",2025-09-14 19:53:51.661000+00:00,5,5
"hasbara in 3, 2, 1",2025-09-14 19:53:51.661000+00:00,1,0
"I wonder what would’ve happened to Qatar if on 9/11 the USA would’ve saw them hosting bin Laden in a 6 star hotel in Doha?

Qatar is a snake",2025-09-14 19:53:51.661000+00:00,3,2
Qatar is not a negotiator. They are actively promoting Hamas propaganda and got in the way of negotiations.,2025-09-14 19:53:51.661000+00:00,186,34
How did they pass over Saudi Arabia?!!!,2025-09-14 19:53:51.661000+00:00,0,4
"qatar is hamas sponsor so are complice , deserve it",2025-09-14 19:53:51.661000+00:00,2,1
The Zionist Israeli Government Are War Criminals 💯,2025-09-14 19:53:51.661000+00:00,2,1
"Isn't Qatar funding and hosting terrorists? 

If someone murdered your family, you'd want the person responsible to pay the price. but I guess if it's jews then it doesn't matter. 

you used to be objective.",2025-09-14 19:53:51.661000+00:00,12,8
So 8 fronts 🤦,2025-09-14 19:53:53.636000+00:00,11,4
First. Now.,2025-09-14 19:53:53.636000+00:00,1,0
Have we started the fire ?,2025-09-14 19:53:53.636000+00:00,1,0
"First trying to assasinate Hamas leaders in Qatar then assasinated Charlie Kirk, they are off the leash",2025-09-14 19:53:53.636000+00:00,8,14
They shot the negotiator. They’ll reap the consequences,2025-09-14 19:53:53.636000+00:00,35,6
Its almost like the israeli government doesnt want peace,2025-09-14 19:53:53.636000+00:00,1300,159
Israel would never dare attack Türkiye 🇹🇷,2025-09-14 19:53:53.636000+00:00,10,4
Free Palestine 🇵🇸 🇵🇸 🇵🇸 ❤,2025-09-14 19:53:53.636000+00:00,9,8
Americans leaked the operation to the Quataris. The mission was a failure. Khalid Mashall is still alive.,2025-09-14 19:53:53.636000+00:00,2,0
I wish the world would get rid of 'Israel' and give it back to Palestinians to stop the needless killing.,2025-09-14 19:53:53.637000+00:00,0,0
First Qatar and Now Kirk. They've gone mad.,2025-09-14 19:53:53.637000+00:00,14,5
What will it take for them to stop?,2025-09-14 19:53:53.637000+00:00,3,4
It was more of a light warning to Qatar to not to cross the line.,2025-09-14 19:53:53.637000+00:00,8,0
i was waiting for this video thanks caspian report,2025-09-14 19:53:53.637000+00:00,58,1
"7th comment
1 minute after the video was posted!",2025-09-14 19:53:53.637000+00:00,1,0
